"","Prov.Name","Province","District","Secteur","Cellule","Village","HH","Dist.Water","Vaccinated","HH.Size","HH.Size.Adult","Prim.School.M","Prim.School.F","Birth.Weight","Strat.Size","Weight"
"9367","East","Uburasirazuba","Nyagatare","NYAGATARE","BUSHOGA","RUHUHA I",129,2.03135750367971,0.975704288520782,5.34911138259158,1.57951560064112,0.0646970965163128,0.0344066133539821,3.38045612772581,3785,34.3486821705426
"7974","East","Uburasirazuba","Kirehe","Gatore","Rwantonde","Rutare",101,1.87624140630276,0.977857476845892,1.5962750822635,1,0.04823282844481,0.140608047535976,2.96552919302239,3785,43.8710891089109
"6449","East","Uburasirazuba","Bugesera","Musenyi","Gicaca","Cyanika",119,4.15407734653251,0.878542649229047,5.65516619802886,2.29523290576538,0.104543406396904,0.0333989523973608,2.22526702647786,3785,37.2351260504202
"7679","East","Uburasirazuba","Kayonza","Mwiri","Nyawera","Muhozi",289,2.92212301651214,0.899181181834418,5.31121559330501,2.02042331169375,0.168551266075961,0.0284062106828075,2.76787608527497,3785,15.3321107266436
"8163","East","Uburasirazuba","Kirehe","Mpanga","Bwiyorere","Cyimparage",90,2.0582234919756,0.973205561375766,1,1,0.0527945849950961,0.180356381580594,2.60203295224462,3785,49.2331111111111
"8700","East","Uburasirazuba","Ngoma","Mutenderi","Mutenderi","Kibaya",167,1.78719328116773,0.861837063799783,6.45080230276245,2.03945856762914,0.0870061340396966,0.152809815380722,2.87514977426472,3785,26.5328143712575
"8733","East","Uburasirazuba","Ngoma","Remera","Nyamagana","Bukiranzuki",108,2.48592877607579,0.872725634264444,5.09655360516527,1.44261606994146,0.070022935944332,0.154925765704994,2.90947682919543,3785,41.0275925925926
"10014","East","Uburasirazuba","Rwamagana","Rubona","Kabatasi","Midahandwa",164,1.76257406577418,0.957974830889753,5.00207142670799,2.03648409684964,0.0921344051868716,0.0605662558307761,3.50028977548268,3785,27.0181707317073
"7104","East","Uburasirazuba","Gatsibo","Kiziguro","Rubona","Ryakabucye",93,0.457066207166428,0.992774832206174,8.20386355264262,4.85298735788255,0.0200220819968617,0.184321636603849,3.54901652984359,3785,47.6449462365591
"7660","East","Uburasirazuba","Kayonza","Mwiri","Kageyo","Kiyonza",44,1.26609565715348,0.913482265933955,3.37802001959357,1,0.0420729706750819,0.032281026029367,3.50619936532871,3785,100.704090909091
"9614","East","Uburasirazuba","Rwamagana","Gahengeri","Kibare","Kanserege",86,3.48884040247775,0.93250063272087,5.54972963179348,2.89879755141555,0.08177869511063,0.115910167250607,3.13416592473235,3785,51.523023255814
"8021","East","Uburasirazuba","Kirehe","Kigarama","Nyankurazo","Kivu",76,2.00493601369601,0.915074899472563,1.75689418361426,1,0.143962894735217,0.137374896047281,2.98598298087427,3785,58.3023684210526
"6290","East","Uburasirazuba","Bugesera","Juru","Juru","Bisagara",183,2.61083508658482,0.941008196256215,2.49145407823403,1,0.17540733986021,0.037699884047097,3.09086976122633,3785,24.2130054644809
"9761","East","Uburasirazuba","Rwamagana","Muhazi","Karitutu","Kingondo",2069,2.84710564072663,0.990780515363375,8.0327120266288,3.98254326669105,0.0857922549065563,0.155328068989983,2.88706389443003,3785,2.14160463992267
"7103","East","Uburasirazuba","Gatsibo","Kiziguro","Rubona","Rubira",169,2.2802987829087,0.960591582642292,6.76416948816726,3.40605899953459,0.0263186404261121,0.0548678776927902,3.17881776819322,3785,26.2188165680473
"9560","East","Uburasirazuba","Nyagatare","TABAGWE","SHONGA","NYAKIGANDO",141,1.55233936712466,0.871704125176977,6.39039409692943,3.47715966295162,0.0667162007097651,0.0711384800785268,3.48091621837031,3785,31.425390070922
"8237","East","Uburasirazuba","Kirehe","Musaza","Mubuga","Mubuga",64,2.71584342361919,0.888862492668474,4.03416097512823,1,0.11900782092176,0.10860211439212,3.11001143002643,3785,69.2340625
"7667","East","Uburasirazuba","Kayonza","Mwiri","Migera","Murori",175,2.49604687100785,0.94876137881261,5.93644665799956,2.95765977884377,0.204449000298,0.110469703086953,3.24755925108066,3785,25.3198857142857
"8215","East","Uburasirazuba","Kirehe","Mpanga","Rubaya","Rushonga",94,1.53321211354612,0.962338781843376,2.96294821626452,1,0.0373812083711201,0.0500481284026154,3.71615349202116,3785,47.138085106383
"9553","East","Uburasirazuba","Nyagatare","TABAGWE","NYAGATOMA","Akajevuba",128,2.32178469540368,0.906507139657202,6.01780684543964,2.74628833823077,0.0906686552052643,0.00363917181149559,3.16128956781315,3785,34.61703125
"7706","East","Uburasirazuba","Kayonza","Ndego","Kiyovu","Mwurire",169,2.09182359200569,0.856075464077166,3.16321266079241,1,0.097818532830008,0.146037963824257,3.17593856298058,3785,26.2188165680473
"6839","East","Uburasirazuba","Gatsibo","Gasange","Kigabiro","Kabuye",283,1.90890349898712,0.845730207234303,4.33018981009193,1,0.150543859272798,0.107741918533816,3.34507430546049,3785,15.6571731448763
"9712","East","Uburasirazuba","Rwamagana","Kigabiro","Bwiza","Rutaka",211,2.01778733122011,0.877454209889535,6.85716483714984,2.67603000272073,0.0996386016299961,0.0875903922325028,3.10743065783691,3785,20.9999052132701
"8977","East","Uburasirazuba","Nyagatare","GATUNDA","RWENSHEKE","Kamate",73,1.40500163667342,0.858970573854479,4.25675988373947,1.34051905400597,0.0487200060532114,0.0980891014404991,3.36041484022903,3785,60.6983561643836
"9660","East","Uburasirazuba","Rwamagana","Gishali","Kavumu","Akabuga",121,0.637092229705055,0.881158247525314,3.87977302359776,1,0.0401576315654305,0.115661308466626,3.08109567138775,3785,36.6196694214876
"9806","East","Uburasirazuba","Rwamagana","Munyaga","Zinga","Karambo",161,2.76843418837355,0.942250779264536,5.53391248011118,1.49249731370189,0.17436642873848,0.139218033538374,2.55295077163648,3785,27.5216149068323
"7335","East","Uburasirazuba","Gatsibo","Remera","Rwarenga","Nyarubuye",222,2.42758669678131,0.90754989254337,6.390459978459,2.67602456250185,0.129262334206363,0.0150508969853812,2.8387742734555,3785,19.9593693693694
"6649","East","Uburasirazuba","Bugesera","Nyarugenge","Gihinga","Nyabuhoro",118,1.18731998256942,0.915932788581689,2.37878194894305,1,0.049773764145283,0.115107287423545,3.05196698190735,3785,37.5506779661017
"7813","East","Uburasirazuba","Kayonza","Rwinkwavu","Gihinga","Rugunga",109,1.70667627175867,0.876987215477744,5.51162028621874,1.72584522908534,0.109689502729923,0.0504421901928136,2.66022695286606,3785,40.6511926605505
"9126","East","Uburasirazuba","Nyagatare","KATABAGEMU","NYAKIGANDO","REBERO",163,2.31052196514171,0.875533710637264,2.20090503726093,1,0.0395203663571976,0.16360699397825,2.91146514167636,3785,27.1839263803681
"8270","East","Uburasirazuba","Kirehe","Mushikiri","Bisagara","Umutuzo",182,1.14508130288215,0.884442699484003,2.38983335311289,1,0.0644768450705168,0.127247647323367,3.39912771981145,3785,24.346043956044
"7128","East","Uburasirazuba","Gatsibo","Muhura","Mamfu","Rwanama",84,1.36041010657746,0.980377320569734,3.02228639930446,1,0.188386815447967,0.0632780309553809,2.91713656555983,3785,52.7497619047619
"7591","East","Uburasirazuba","Kayonza","Murama","Bunyentongo","Kagarama",134,2.03542540822546,0.934198127838581,3.57536721749357,1,0.0618357777743024,0.0141215055642509,3.2981323538849,3785,33.0670149253731
"6329","East","Uburasirazuba","Bugesera","Kamabuye","Burenge","Kagenge",124,2.51787478873116,0.951011947828701,3.84620068091272,1,0.075406844059215,0.0289415704281675,2.73948353904942,3785,35.7337096774194
"8399","East","Uburasirazuba","Kirehe","Nyamugari","Kiyanzi","Kabungeri",110,2.46448118811118,0.908370986872802,3.56318645500388,1,0.0694720401873499,0,2.73050746057583,3785,40.2816363636364
"6891","East","Uburasirazuba","Gatsibo","Gatsibo","Nyabicwamba","Ryebare",132,2.10918860831043,0.955869763730887,5.86638060985858,2.24768654444677,0.124263319701978,0.0422012072037033,3.27911448859763,3785,33.5680303030303
"13141","West","Uburengerazuba","Rusizi","Nzahaha","Rebero","Rukoro",166,1.18162050124157,0.753132500108387,6.93787308450224,3.56729424162609,0.0370310724742227,0,3.18126807667081,3622,29.4680722891566
"12836","West","Uburengerazuba","Rusizi","Gitambi","Hangabashi","Kirehe",143,2.55523204189188,0.972104785348514,5.61831636035419,1.83274058636372,0.149724338502566,0.0899409671871133,2.43925934918914,3622,34.2076923076923
"10454","West","Uburengerazuba","Karongi","Rugabano","Rwungo","Rwungo ",131,1.80516194375125,0.800817585969812,5.61534549144354,2.31115639154906,0.0223402613970903,0.0681642772504382,3.11456313631639,3622,37.3412213740458
"11333","West","Uburengerazuba","Nyabihu","Rugera","Gakoro","Kintore",121,2.63157584391095,0.811704172889243,2.48891495757931,1,0.113759378643311,0.0383278400911203,2.40182191099169,3622,40.4272727272727
"11012","West","Uburengerazuba","Nyabihu","Bigogwe","Kijote","Gasiza",173,3.07927761993247,0.793487500042195,3.34324408975524,1,0.0170705528942542,0,2.89187423311414,3622,28.2757225433526
"10487","West","Uburengerazuba","Karongi","Ruganda","Rubona","Muciro",124,4.00912385878123,0.891472807455709,2.08577898369072,1,0,0.0364836298076943,2.33809311704131,3622,39.4491935483871
"12115","West","Uburengerazuba","Rubavu","Busasamana","Gasiza","Kibavu",131,0.99145276600493,0.901359517891307,6.33886848528317,3.07559568257849,0.125919042027336,0.115740650514852,3.42840969812391,3622,37.3412213740458
"10233","West","Uburengerazuba","Karongi","Murambi","Mubuga","Migina ",99,1.46945841160543,0.859854194244045,7.14457546420086,3.92689143483366,0.071887903512183,0.113802570649309,3.03919632069501,3622,49.4111111111111
"12585","West","Uburengerazuba","Rusizi","Bugarama","Nyange","Mihabura",148,2.58804580179154,0.863940896500015,3.01171244776053,1,0.0445027569071989,0.0623266730949248,3.22704214798729,3622,33.052027027027
"10587","West","Uburengerazuba","Ngororero","BWIRA","GASHUBI","GITONDE",158,2.63903177175313,0.661992083089497,3.20473911896394,1,0.0741975439576812,0.131885115253518,3.0161126183086,3622,30.9601265822785
"12406","West","Uburengerazuba","Rubavu","Nyamyumba","Busoro","Kanajana",129,1.96134566492981,0.793615880508584,2.89902471951954,1,0.0478004985405546,0.142668884145744,3.14206211754222,3622,37.9201550387597
"12565","West","Uburengerazuba","Rubavu","Rugerero","Rushubi","Butumba",168,2.01071279228424,0.688571278121912,6.17354935102383,3.17998436332803,0.0796856653430342,0,2.74777184990705,3622,29.1172619047619
"13482","West","Uburengerazuba","Rutsiro","Mushonyi","Magaba","Kakibaba",150,2.52598183295264,0.896121017749356,6.82231682902101,2.04172891216106,0.0847457917919207,0.190133722845332,2.98136803203556,3622,32.6113333333333
"10797","West","Uburengerazuba","Ngororero","MUHANDA","BUGARURA","RUNAYU",110,2.79039948214148,0.944474843164023,4.40382272639051,1,0.0891145698797958,0.0476629161182613,2.81534309382331,3622,44.47
"10766","West","Uburengerazuba","Ngororero","MATYAZO","BINANA","BUSORO",216,1.76121963824747,0.77258621298724,4.38848480396092,1,0.110280624614544,0.118409163231102,3.38506061473407,3622,22.6467592592593
"11786","West","Uburengerazuba","Nyamasheke","Kirimbi","Cyimpindu","Buha",152,2.91217936483508,0.775761631664585,7.0265371535542,3.49960047202857,0.0597213894995939,0,3.07063861202108,3622,32.1822368421053
"12067","West","Uburengerazuba","Rubavu","Bugeshi","Butaka","Muremure",86,1.90992318338406,0.898154124311411,4.5130213548123,1,0.0462852330225321,0.0895146737961298,2.87933928787844,3622,56.8802325581395
"12390","West","Uburengerazuba","Rubavu","Nyakiriba","Nyarushyamba","Runyeheri",136,0.977197333217886,0.748296357069028,4.09712973584021,1,0.134180090326161,0.107637911682971,3.31002302893869,3622,35.9683823529412
"10078","West","Uburengerazuba","Karongi","Bwishyura","Kiniha","Ruganda ",76,2.87718023435227,0.860212509738159,6.11031659630477,2.72199152043546,0.0776818680142828,0.0945952577231041,3.42318585197504,3622,64.3644736842105
"12865","West","Uburengerazuba","Rusizi","Kamembe","Kamashangi","Muganda",192,1.8529280117277,0.850360949304531,4.73878984887014,1,0.0660764034462932,0.0592849641345177,3.19358227691888,3622,25.4776041666667
"10279","West","Uburengerazuba","Karongi","Murundi","Kamina","Kirehe ",156,2.13852964111698,0.665369884481675,6.47341869102783,3.24310896430617,0.061810878176333,0.107254369035124,3.43078674514675,3622,31.3570512820513
"13432","West","Uburengerazuba","Rutsiro","Musasa","Gabiro","Nyarugenge",135,2.06758877106591,0.880410098792336,6.01192576210845,1.94868713176846,0.157078087966866,0.102721461015009,3.22804848905444,3622,36.2348148148148
"12231","West","Uburengerazuba","Rubavu","Gisenyi","Mbugangari","Karundo",108,1.70818921466463,0.711807864345789,4.88134710431159,1.47466842716805,0.0335910509429838,0.0953278249054631,3.2083233212747,3622,45.2935185185185
"11506","West","Uburengerazuba","Nyamasheke","Bushenge","Gasheke","Gitwa",147,0.759264000544928,0.701876888527631,8.08957137598592,4.28920968512345,0.100567047392702,0.040343647756599,3.32373379892702,3622,33.2768707482993
"11557","West","Uburengerazuba","Nyamasheke","Cyato","Murambi","Muhingo",148,2.40136998590856,0.613925686304055,6.69673511284748,2.90746926140972,0.0814004045873591,0.0638191052520461,2.88314851231811,3622,33.052027027027
"12076","West","Uburengerazuba","Rubavu","Bugeshi","Kabumba","Bondi",107,2.37377020388424,0.936916834626647,4.49379020380082,1,0.122594435321278,0.14021080082639,3.29666309374288,3622,45.7168224299065
"11379","West","Uburengerazuba","Nyabihu","Rurembo","Gahondo","Gitega",108,1.80359380507652,0.775718872351261,7.55193486850219,3.75728738651206,0,0.177854229406065,3.29605854311029,3622,45.2935185185185
"13477","West","Uburengerazuba","Rutsiro","Mushonyi","Kaguriro","Rwesero",174,2.17879917918177,0.83213349297268,3.82682351050813,1,0.043090155189658,0.0398024592114126,2.97320686067336,3622,28.1132183908046
"12033","West","Uburengerazuba","Nyamasheke","Shangi","Mataba","Ruzinga",127,2.29312330604282,0.796133528804904,3.69681975706033,1,0.0693209061613991,0.0386955399333932,2.87128752081527,3622,38.5173228346457
"10903","West","Uburengerazuba","Ngororero","NGORORERO","KAZABE","BUTEZI",188,1.70670789718879,0.83510588136911,6.55205348161019,2.65299946638087,0.0571636730814709,0.124741031675479,3.12741630792335,3622,26.0196808510638
"13397","West","Uburengerazuba","Rutsiro","Mukura","Mwendo","Nyarusongati",162,2.27872401532582,0.681182888290256,3.19752892784236,1,0.162563765974887,0.161867007514159,3.014034671573,3622,30.1956790123457
"13627","West","Uburengerazuba","Rutsiro","Ruhango","Rundoyi","Rushasho",148,2.65665264227017,0.658040742368636,5.49596390545574,2.63094233528286,0.0349577072527889,0.0890692999681303,3.2273145284214,3622,33.052027027027
"10659","West","Uburengerazuba","Ngororero","HINDIRO","RUGENDABARI","KABUGA",162,2.90605392685684,0.906815643020167,6.32800002507045,3.0534937070978,0.0831596137914755,0.126594571348843,3.21877503926984,3622,30.1956790123457
"10788","West","Uburengerazuba","Ngororero","MATYAZO","RWAMIKO","BUTARE",376,2.63970310320212,0.877005352086751,6.28690672728589,3.15023050420069,0.115225204019437,0.115659457160673,2.32681842299296,3622,13.0098404255319
"10740","West","Uburengerazuba","Ngororero","KAVUMU","BIREMBO","RWANAMIZA",95,1.43103458599538,0.717476800323936,5.14308401284938,1.5590155707331,0.104756321557359,0.105596351547617,3.17711221121427,3622,51.4915789473684
"12148","West","Uburengerazuba","Rubavu","Busasamana","Rusura","Kamivumba",173,1.61699063661721,0.771232962368471,6.47724698959729,2.07839977211291,0.0193710631079547,0.0119624191232376,2.69415278111668,3622,28.2757225433526
"11528","West","Uburengerazuba","Nyamasheke","Bushenge","Kagatamu","Kidashira",83,1.33420574225554,0.898060765239781,4.6937439402685,1,0.0781673150022645,0.0681014589289983,3.46168963688661,3622,58.9361445783132
"10859","West","Uburengerazuba","Ngororero","MUHORORO","SANZA","MUBUGA",131,1.74147541405786,0.799983460845829,5.71237015641887,1.76456409926218,0.0517050395289995,0.00506575379787294,3.72551417868576,3622,37.3412213740458
"10570","West","Uburengerazuba","Karongi","Twumba","Murehe","Gatema ",126,2.56695389614325,0.824283338450339,2.02369301181723,1,0.0103986222196838,0.204975967896891,3.03610214020872,3622,38.8230158730159
"10169","West","Uburengerazuba","Karongi","Gitesi","Kirambo","Karongi ",99,3.25746497509775,0.919001577330595,6.10256928459288,1.96471933881204,0.159267935181641,0.139870540138087,2.97923822060306,3622,49.4111111111111
"11645","West","Uburengerazuba","Nyamasheke","Kagano","Ninzi","Rugabano",116,1.92162462406367,0.64484125360608,5.19608439549443,1,0.0746015454949811,0,3.28753250827791,3622,42.1698275862069
"12482","West","Uburengerazuba","Rubavu","Nyundo","Nyundo","Kiziguro",139,2.32324907554089,0.848741297960934,4.86603266037462,1.52641895866438,0.0744272572036453,0.0813751080821425,2.95401192914735,3622,35.1920863309353
"13153","West","Uburengerazuba","Rusizi","Rwimbogo","Karenge","Makambi",91,1.84880444542413,0.915838188975886,2.23357269902733,1,0.109366617116424,0.132567182504393,3.12554604334314,3622,53.7549450549451
"13369","West","Uburengerazuba","Rutsiro","Mukura","Kageyo","Nyanzu",130,2.18091996463339,0.752916356715902,4.30201084270673,1,0.0829240513373918,0.0803169591740655,3.07722557285724,3622,37.6284615384615
"13274","West","Uburengerazuba","Rutsiro","Kigeyo","Rukaragata","Rwamiyaga",128,1.31672635503186,0.817335331253429,7.14353777634032,3.67948200317359,0.148401095508221,0.0258274269464313,3.23810383167636,3622,38.21640625
"12833","West","Uburengerazuba","Rusizi","Gitambi","Hangabashi","Kabonabose",257,1.71546235998559,0.755158238929273,4.04570221518189,1,0.0389052371446769,0,3.06408760057423,3622,19.0338521400778
"11171","West","Uburengerazuba","Nyabihu","Karago","Kadahenda","Bukongora",97,2.55204625212743,0.863980340519292,3.25463574235052,1,0.0396686080411538,0.0856885345851009,2.92041927994787,3622,50.4298969072165
"12590","West","Uburengerazuba","Rusizi","Bugarama","Nyange","Nyange",168,2.56384502669308,0.786414410897463,4.35665683408425,1.02351389051838,0.0611549127654273,0.137067631805243,3.51294426995592,3622,29.1172619047619
"11126","West","Uburengerazuba","Nyabihu","Kabatwa","Gihorwe","Kinyababa",164,1.76143478331849,0.93473784658291,5.73477053214106,2.73316834834769,0.0967766998816508,0.103464096371872,3.47237596349322,3622,29.8274390243902
"10336","West","Uburengerazuba","Karongi","Mutuntu","Kinyonzwe","Uwibumba ",130,1.0049995531031,0.910624080493218,1.9182861900027,1,0.0727288721284967,0.0460461623419395,2.86736062799939,3622,37.6284615384615
"13045","West","Uburengerazuba","Rusizi","Nyakabuye","Gaseke","Kagabiro",158,1.98564040974248,0.827925029180921,3.50727213359454,1,0.125275770252015,0.0951805540242387,3.009938695518,3622,30.9601265822785
"11152","West","Uburengerazuba","Nyabihu","Karago","Cyamabuye","Matyazo",198,1.51484303020484,0.765985847032731,1.97251101405338,1,0.146950438920628,0.0240474630839433,3.22585963093874,3622,24.7055555555556
"13392","West","Uburengerazuba","Rutsiro","Mukura","Mwendo","Kagogo",148,0.697734516436504,0.995246838580821,2.60991249167681,1,0.137961447950469,0.0756817812957968,3.88612810634098,3622,33.052027027027
"11087","West","Uburengerazuba","Nyabihu","Jomba","Gasura","Gisoro",249,1.22639130851,1,1,1,0.035978951435324,0.081532643554749,3.09834697676211,3622,19.6453815261044
"11630","West","Uburengerazuba","Nyamasheke","Kagano","Mubumbano","Kabagabo",145,1.54257384122573,0.845396304361222,6.45060672170673,3.81289871024272,0.0819000278353867,0.0523742536245167,2.86266107595409,3622,33.7358620689655
"12269","West","Uburengerazuba","Rubavu","Kanama","Karambo","Mutanda",104,2.59194247526697,1,5.79959555072404,2.61318621672962,0.0357766774165562,0.0888197360430096,2.81267499951304,3622,47.0355769230769
"11505","West","Uburengerazuba","Nyamasheke","Bushenge","Gasheke","Gikombe",104,1.1781379773063,0.844800132223816,4.02920324326502,1,0,0.0956446830092108,3.15592596068688,3622,47.0355769230769
"13022","West","Uburengerazuba","Rusizi","Nkungu","Mataba","Muhora",130,1.0093445138589,0.831275653637098,7.1711451396618,3.70555951541154,0.0799021209336075,0.10230574755417,3.31165907038493,3622,37.6284615384615
"12886","West","Uburengerazuba","Rusizi","Muganza","Gakoni","Gatabuvuga",233,1.43972528623732,0.851427849077683,3.77505476814999,1,0.0412416193824665,0.0235274563831208,3.23313362520381,3622,20.9944206008584
"12711","West","Uburengerazuba","Rusizi","Gashonga","Rusayo","Misave",114,2.23489841786783,0.790759131927853,5.8626059842273,1.80904146605709,0.0430912314012108,0.0854128792821837,3.28846007229226,3622,42.909649122807
"11297","West","Uburengerazuba","Nyabihu","Rambura","Guriro","Cyanika",177,0.423805855366055,0.826989084126973,7.19146052700859,3.70873437094977,0.0645302334124246,0.10505988557706,3.76193953363847,3622,27.6367231638418
"11091","West","Uburengerazuba","Nyabihu","Jomba","Gasura","Ryabirumba",117,3.62100473343839,0.795694179468251,6.49909252406477,2.8314505471719,0.0753073826940088,0,3.32428408211884,3622,41.8094017094017
"13608","West","Uburengerazuba","Rutsiro","Ruhango","Kavumu","Muhingo",212,1.79743724009136,0.852362415076827,4.16044926159732,1.40735286378372,0.0866826007306046,0.0747827274241341,3.22274967516322,3622,23.0740566037736
"13290","West","Uburengerazuba","Rutsiro","Kivumu","Kabere","Burango",124,1.5624895425742,0.814011193367842,4.70235413923998,1.09360717129997,0.0665678967949707,0.102339802152251,3.13638014098201,3622,39.4491935483871
"12374","West","Uburengerazuba","Rubavu","Nyakiriba","Gikombe","Nyabibuye",285,1.48354680105515,0.876111818901201,2.97523134669539,1,0.0877704064398811,0,3.27062711637415,3622,17.1638596491228
"11276","West","Uburengerazuba","Nyabihu","Muringa","Nkomane","Kinaba",182,3.29453366216616,0.931165692023954,1,1,0.141028542068173,0.0769706551456133,2.91630991018749,3622,26.8774725274725
"10167","West","Uburengerazuba","Karongi","Gitesi","Kanunga","Nyarugenge ",84,1.72899093041558,0.921631756481583,2.85361194689721,1,0.126386594777051,0.00445210727272022,3.37539230810378,3622,58.2345238095238
"12603","West","Uburengerazuba","Rusizi","Bugarama","Pera","Mwaro",286,1.52932791129678,0.824574666985573,6.38716462647823,3.1784736455479,0.105153242725935,0,3.05438955234941,3622,17.1038461538462
"12242","West","Uburengerazuba","Rubavu","Gisenyi","Nengo","Nyabagobe",269,2.22040646921797,0.840432497365095,3.18235453169891,1,0.0501902707399444,0,2.96368600406917,3622,18.1847583643123
"11910","West","Uburengerazuba","Nyamasheke","Nyabitekeri","Kigabiro","Ruginga",108,2.99786292720328,0.783369425783301,2.55733446451536,1,0.0254964600533729,0.116138426591449,2.70006115688251,3622,45.2935185185185
"11898","West","Uburengerazuba","Nyamasheke","Mahembe","Nyakavumu","Cyinjira",101,2.27725819955978,0.871059390975699,3.74287255178984,1,0.0348153192966878,0.0787720965070555,3.28501789913511,3622,48.4326732673267
"13516","West","Uburengerazuba","Rutsiro","Mushubati","Gitwa","Rububa",138,0.700644942592388,0.722755350173999,4.79412745254534,1,0.155344301535238,0.113703092924379,3.04677761535906,3622,35.4471014492754
"13440","West","Uburengerazuba","Rutsiro","Musasa","Gisiza","Gitovu",136,2.34373195620269,0.854490455229341,8.26039309815651,5.50175205374499,0.0897079855204315,0.00158264300179613,3.34319863923276,3622,35.9683823529412
"12344","West","Uburengerazuba","Rubavu","Mudende","Micinyiro","Nyagisozi",126,2.16459302415351,0.627703680236833,7.07054617853191,3.56502546523257,0.0983983709319379,0.0292503276274946,3.05122171533392,3622,38.8230158730159
"12898","West","Uburengerazuba","Rusizi","Muganza","Shara","Busasamana",280,2.98447182961513,0.85383392163946,6.84003822154401,3.54537764522805,0.0705753436078425,0.00748762492677059,2.83200215531713,3622,17.4703571428571
"12314","West","Uburengerazuba","Rubavu","Kanzenze","Muramba","Kanya",74,2.76582959768268,0.783868957450649,3.67076125308233,1,0.106771183359893,0.0732644457191503,2.83325974781992,3622,66.1040540540541
"10399","West","Uburengerazuba","Karongi","Rubengera","Ruragwe","Nyagatovu",108,2.45343665082045,0.759404675166121,6.79706855709097,3.74458213142147,0.156173255845899,0.104383945224396,2.35263464980645,3622,45.2935185185185
"12007","West","Uburengerazuba","Nyamasheke","Ruharambuga","Save","Nyamuhunga",127,2.30413178536079,0.73643091526861,1,1,0.0515907441814088,0.0884226233689056,3.58793636001496,3622,38.5173228346457
"12188","West","Uburengerazuba","Rubavu","Cyanzarwe","Ryabizige","Musene",120,1.52799378386135,0.724702959217102,2.72277310930856,1,0.131369241246845,0.0908127851295496,3.27099006674855,3622,40.7641666666667
"11102","West","Uburengerazuba","Nyabihu","Jomba","Guriro","Ruhunga",115,2.46006860675654,0.831002539298927,1,1,0.0094130607080245,0.070749781368634,2.94100362593719,3622,42.5365217391304
"10890","West","Uburengerazuba","Ngororero","NDARO","KIBANDA","RWAMBOGO",147,1.99042448650004,0.876513549339054,4.53003050748601,1.96290984665867,0.0635925867281839,0.157405373153464,2.90634164117875,3622,33.2768707482993
"11055","West","Uburengerazuba","Nyabihu","Jenda","Kabatezi","Kibuye",282,1.87195561807947,0.901434526581581,5.25042487841586,1.53034258568193,0.106307457516062,0.0177537607465905,3.02063469480879,3622,17.3464539007092
"12038","West","Uburengerazuba","Nyamasheke","Shangi","Mugera","Karuhigi",169,1.88695782914455,0.981138490336864,5.27982040290658,2.76710248219677,0.128918739540839,0.0975227411817885,2.90689207535007,3622,28.9449704142012
"12757","West","Uburengerazuba","Rusizi","Gihundwe","Burunga","Karitasi",116,3.34692600283903,0.84044280692801,4.56036746814054,1,0.0240396435760773,0.0694095898941643,2.83859317297625,3622,42.1698275862069
"12073","West","Uburengerazuba","Rubavu","Bugeshi","Hehu","Humure",178,0.951349658785639,0.897316066970502,4.61764612944595,1.4097950307546,0.0427295681902286,0.103476928528956,3.93449372520353,3622,27.4814606741573
"10961","West","Uburengerazuba","Ngororero","NYANGE","VUGANYANA","NGORORE",107,1.29751804872659,0.726649029241536,3.12811343207965,1,0.124811799754284,0,3.4581294344561,3622,45.7168224299065
"13198","West","Uburengerazuba","Rutsiro","Boneza","Remera","Buhoro",155,2.07416924275511,0.919465833601848,5.4400737397062,2.25183363104898,0.0370029268422263,0.0881155474292301,3.07693693704435,3622,31.5593548387097
"11751","West","Uburengerazuba","Nyamasheke","Karambi","Rushyarara","Ruzibira",141,0.719946633551647,0.849643643205359,4.17801876833595,1.02735005322719,0.0327516706573535,0.118946027614058,3.8719587544836,3622,34.6929078014184
"13631","West","Uburengerazuba","Rutsiro","Rusebeya","Kabona","Murengeri",151,1.58809771652183,0.853087892406222,5.46495842969604,1,0.110670234082866,0.0246503102710646,3.20181600764213,3622,32.3953642384106
"12945","West","Uburengerazuba","Rusizi","Nkanka","Gitwa","Muhonga",95,1.36709447133098,0.779316050958649,4.57642483443884,1,0.129076121041719,0.167730042401351,3.09509513094851,3622,51.4915789473684
"13276","West","Uburengerazuba","Rutsiro","Kivumu","Bunyoni","Bureke",98,2.20048551167276,0.710862962746051,5.11163212051125,2.17183144283807,0.0574313934285565,0.0442816310273353,3.07673438585838,3622,49.915306122449
"10579","West","Uburengerazuba","Ngororero","BWIRA","BUNGWE","NKURI",134,2.3109332773864,0.838637577182468,1,1,0.0476635615701404,0.173490691226564,2.80849573045636,3622,36.505223880597
"11893","West","Uburengerazuba","Nyamasheke","Mahembe","Nyagatare","Nyakabande",66,1.4727013657987,0.886244453778174,5.72671116421318,1.48381453578958,0.0511484179264866,0.0395392024230774,3.04492892580013,3622,74.1166666666667
"13424","West","Uburengerazuba","Rutsiro","Murunda","Twabugezi","Gatare",143,3.10743764706837,0.777979732699553,2.47125248598762,1,0.129696895382424,0.120632242522201,2.69260365030974,3622,34.2076923076923
"13130","West","Uburengerazuba","Rusizi","Nzahaha","Murya","Ryagashyitsi",207,1.6405044178982,0.919101126938383,6.79878208735353,3.38057367512659,0.0955933950736449,0.156717956342449,3.48392901893628,3622,23.6314009661836
